id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
4502,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL CALOX, CREMA TÓPICA (VAGINAL) 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4503,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL CALOX, CREMA TÓPICA 1 %",2,CLOTRIMAZOL,CLOTRIMAZOL
4504,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL DENK, CREMA 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4505,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL GENFAR, CREMA TÓPICA 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4506,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL GENFAR, CREMA VAGINAL AL 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4507,Medicamentos,3563001010602,G01AF02,"CLOTRIMAZOL GENFAR, TABLETAS VAGINALES 200MG",2,CLOTRIMAZOL,CLOTRIMAZOL
4508,Medicamentos,3563001010602,G01AF02,"CLOTRIMAZOL GENFAR, TABLETAS VAGINALES 500MG",2,CLOTRIMAZOL,CLOTRIMAZOL
4509,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL LISAN CLOTRIMAZOL, CREMA TÓPICA 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4510,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL LISAN, CREMA VAGINAL 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4511,Medicamentos,3562407030204,D07CB04,"CLOTRIMAZOL NEOMICINA SULFATO DEXAMETASONA (1.0%, 0.5%, 0.04%) LA SANTÉ, CREMA TÓPICA",2,DEXAMETASONA Y ANTIBIÓTICOS,"CLOTRIMAZOL, DEXAMETASONA, NEOMICINA SULFATO"
4512,Medicamentos,3563001010602,G01AF02,"CLOTRIMAZOL, CREMA DERMATOLOGICA 1%",2,CLOTRIMAZOL,CLOTRIMAZOL MICRONIZADO
4513,Medicamentos,3563001010602,G01AF02,"CLOTRIMAZOL, CREMA VAGINAL 1%",2,CLOTRIMAZOL,CLOTRIMAZOL MICRONIZADO
4514,Medicamentos,3563001010602,G01AF02,"CLOTRIMAZOL, CREMA VAGINAL 1%",2,CLOTRIMAZOL,CLOTRIMAZOL
4515,Medicamentos,3562401010201,D01AC01,"CLOTRIMAZOL, CREMA VAGINAL AL 2%",2,CLOTRIMAZOL,CLOTRIMAZOL
4516,Medicamentos,3563001010602,G01AF02,"CLOTRIVAG, CREMA VAGINAL",2,CLOTRIMAZOL,CLOTRIMAZOL
4517,Medicamentos,3563702000105,R02AA05,"CLOXIL, ENJUAGUE BUCAL 0.12%",2,CLORHEXIDINA,CLORHEXIDINA GLUCONATO
4518,Medicamentos,3563505010802,N05AH02,CLOZAPINA 100MG,2,CLOZAPINA,CLOZAPINA
4519,Medicamentos,3562106000510,A06AG10,"CLYSS-GO, SOLUCIÓN RECTAL",2,"DOCUSATO DE SODIO, INCLUYENDO COMBINACIONES","DIOCTILSULFOSUCCINATO SODICO, SORBITOL"
4520,Medicamentos,3562303010401,C03AX01,"CO- DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 160/25MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4521,Medicamentos,3562303010401,C03AX01,"CO VALSAPRESS VALSARTÁN 320MG + HIDROCLOROTIAZIDA 12.5MG, TABLETAS RECUBIERTAS",2,"HIDROCLOROTIAZIDA, COMBINACIONES","VALSARTÁN, HIDROCLOROTIAZIDA"
4522,Medicamentos,3562303010401,C03AX01,"CO VALSAPRESS VALSARTÁN 80MG + HIDROCLOROTIAZIDA 12.5MG, TABLETAS RECUBIERTAS",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTÁN"
4523,Medicamentos,3562308040104,C09DA04,"CO-ACEPRESS IRBESARTAN 150MG+HIDROCLOROTIAZIDA 12.5MG, TABLETAS",2,IRBESARTÁN Y DIURÉTICOS,
4524,Medicamentos,3562308040103,C09DA03,"CO-DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 160/12.5MG",2,VALSARTÁN Y DIURÉTICOS,"HIDROCLOROTIAZIDA, VALSARTAN"
4525,Medicamentos,3562303010401,C03AX01,"CO-DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 160/25MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4526,Medicamentos,3562308040103,C09DA03,"CO-DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 320/12.5MG",2,VALSARTÁN Y DIURÉTICOS,"HIDROCLOROTIAZIDA, VALSARTAN"
4527,Medicamentos,3562308040103,C09DA03,"CO-DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 320/25MG",2,VALSARTÁN Y DIURÉTICOS,"HIDROCLOROTIAZIDA, VALSARTAN"
4528,Medicamentos,3562303010401,C03AX01,"CO-DIOVAN, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 80/12.5MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4529,Medicamentos,3562308040103,C09DA03,"CO-DIOVAN®, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 320/25MG",2,VALSARTÁN Y DIURÉTICOS,"HIDROCLOROTIAZIDA, VALSARTAN"
4530,Medicamentos,3563402000410,M02AX10,"COFAL FUERTE, CREMA",2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","MENTOL (L), SALICILATO DE METILO"
4531,Medicamentos,3563402000410,M02AX10,"COFAL ORIGINAL, CREMA",2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","ALCANFOR, MENTOL (L), SALICILATO DE METILO"
4532,Medicamentos,3563402000410,M02AX10,COFALITO ACEITE,2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","ACEITE ESENCIAL DE EUCALIPTO, ALCANFOR, MENTOL (L), GOMENOL"
4533,Medicamentos,3562306020207,C07BB07,"COLBER H, TABLETAS RECUBIERTAS 10MG/6.25MG",2,BISOPROLOL Y TIAZIDAS,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA"
4534,Medicamentos,3562306020207,C07BB07,"COLBER H, TABLETAS RECUBIERTAS 2.5/6.25MG",2,BISOPROLOL Y TIAZIDAS,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA"
4535,Medicamentos,3562306020207,C07BB07,"COLBER H, TABLETAS RECUBIERTAS 5MG/6.25MG",2,BISOPROLOL Y TIAZIDAS,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA"
4536,Medicamentos,3562306010207,C07AB07,"COLBER, TABLETAS RECUBIERTAS 10MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4537,Medicamentos,3562306010207,C07AB07,"COLBER, TABLETAS RECUBIERTAS 2.5MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4538,Medicamentos,3562306010207,C07AB07,"COLBER, TABLETAS RECUBIERTAS 5MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4539,Medicamentos,3563404000301,M04AC01,COLCHICINA,2,COLCHICINA,COLCHICINA
4540,Medicamentos,3563404000301,M04AC01,COLCHICINA 0.5MG,2,COLCHICINA,COLCHICINA
4541,Medicamentos,3563404000301,M04AC01,"COLCHICINA, TABLETAS 0.5MG",2,COLCHICINA,COLCHICINA
4542,Medicamentos,3563404000301,M04AC01,COLCHIMEDIO 0.5MG,2,COLCHICINA,COLCHICINA
4543,Medicamentos,3562309010105,C10AA05,"CO-LESS, TABLETAS RECUBIERTAS 40MG",2,ATORVASTATINA,
4544,Medicamentos,3562309010301,C10AC01,"COLESTIRAMINA (RESINA ANHIDRA), POLVO PARA SUSPENSIÓN ORAL 4 G",2,COLESTIRAMINA,COLESTIRAMINA RESINA
4545,Medicamentos,3562309010301,C10AC01,"COLESTIRAMINA ANHIDRA, POLVO PARA SUSPENSIÓN ORAL 4 G",2,COLESTIRAMINA,COLESTERAMINA
4546,Medicamentos,3562309010301,C10AC01,COLESTIRAMINA RESINA ANHIDRA 4G,2,COLESTIRAMINA,COLESTIRAMINA RESINA
4547,Medicamentos,3562309010301,C10AC01,"COLESTIRAMINA RESINA ANHIDRA, POLVO PARA SUSPENSIÓN ORAL 4G",2,COLESTIRAMINA,COLESTIRAMINA RESINA (ANHIDRA)
4548,Medicamentos,3562309010301,C10AC01,"COLESTIRAMINA, RESINA ANHIDRA 4 G",2,COLESTIRAMINA,COLESTIRAMINA RESINA
4549,Medicamentos,3562103010206,A03AB06,"COLICA BROMURO DE OTILONIO, TABLETAS RECUBIERTAS 40MG",2,BROMURO DE OTILONIO,OTILONIO BROMURO
4550,Medicamentos,3563801050105,S01FA05,"COLICORT, SOLUCIÓN GOTAS",2,HOMATROPINA,HOMATROPINA METILBROMURO
4551,Medicamentos,3562309020105,C10BA05,COLMIBE ATORVASTATINA/EZETIMIBA 10MG/10MG,2,ATORVASTATINA Y EZETIMIBA,"ATORVASTATINA, EZETIMIBA"
4552,Medicamentos,3562309020105,C10BA05,COLMIBE ATORVASTATINA/EZETIMIBA 20MG/10MG,2,ATORVASTATINA Y EZETIMIBA,"ATORVASTATINA, EZETIMIBA"
4553,Medicamentos,3562308040101,C09DA01,"COLOSAR-DENK, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 100/12.5MG",2,LOSARTÁN Y DIURÉTICOS,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4554,Medicamentos,3562308040101,C09DA01,"COLOSAR-DENK, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 50/12.5MG",2,LOSARTÁN Y DIURÉTICOS,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4555,Medicamentos,3563602020301,P02CC01,"COMBANTRIN COMPUESTO, SUSPENSIÓN ORAL 250MG/5ML",2,PIRANTEL,"OXANTEL PAMOATO, PIRANTEL PAMOATO"
4556,Medicamentos,3563801030101,S01CA01,"COMBIGAN, SOLUCIÓN OFTÁLMICA",2,DEXAMETASONA CON ANTIINFECCIOSOS,"BRIMONIDINA TARTRATO, TIMOLOL MALEATO"
4557,Medicamentos,3563703020201,R03BB01,COMBIVENT ®,2,BROMURO DE IPRATROPIO,"IPRATROPIO BROMURO MONOHIDRATO, SALBUTAMOL SULFATO"
4558,Medicamentos,3563703010602,R03AL02,"COMBIVENT, SOLUCIÓN PARA NEBULIZACIÓN 0.5MG/2.5MG",2,SALBUTAMOL Y BROMURO DE IPRATROPIO,"IPRATROPIO BROMURO, SALBUTAMOL"
4559,Medicamentos,3563506010511,N06AX11,COMENTER 30MG,2,MIRTAZAPINA,MIRTAZAPINA
4560,Medicamentos,3562111050100,A11EA00,"COMPLEJO VITAMÍNICO ALCAMES, SOLUCIÓN INYECTABLE",2,"VITAMINA B-COMPLEJA, SIMPLE","NIACINAMIDA, PANTENOL(D), TIAMINA CLORHIDRATO, VITAMINA B2 RIBOFLAVINA 5-FOSFATO SÓDICA"
4561,Medicamentos,3562111050100,A11EA00,"COMPLEJO VITAMINICO GENFAR, SOLUCIÓN INYECTABLE",2,"VITAMINA B-COMPLEJA, SIMPLE","PIRIDOXINA CLORHIDRATO, RIBOFLAVINA, TIAMINA CLORHIDRATO"
4562,Medicamentos,3563701020153,R01BA53,"COMTREX MAXIMA POTENCIA NF, COMPRIMIDOS RECUBIERTOS",2,"FENILEFRINA, COMBINACIONES","DEXTROMETORFANO BROMHIDRATO, FENILEFRINA CLORHIDRATO, PARACETAMOL"
4563,Medicamentos,3563701020153,R01BA53,"COMTREX S, COMPRIMIDOS RECUBIERTOS",2,"FENILEFRINA, COMBINACIONES","FENILEFRINA CLORHIDRATO, PARACETAMOL"
4564,Medicamentos,3563506020104,N06BA04,CONCERTA 18MG,2,METILFENIDATO,METILFENIDATO CLORHIDRATO
4565,Medicamentos,3563506020104,N06BA04,CONCERTA 27MG,2,METILFENIDATO,METILFENIDATO
4566,Medicamentos,3563506020104,N06BA04,CONCERTA 36MG,2,METILFENIDATO,METILFENIDATO CLORHIDRATO
4567,Medicamentos,3563506020104,N06BA04,CONCERTA 54MG,2,METILFENIDATO,METILFENIDATO CLORHIDRATO
4568,Medicamentos,3563506010210,N06AB10,"CONCILIUM, COMPRIMIDOS RECUBIERTOS 10MG",2,ESCITALOPRAM,ESCITALOPRAM
4569,Medicamentos,3563506010210,N06AB10,"CONCILIUM, COMPRIMIDOS RECUBIERTOS 20MG",2,ESCITALOPRAM,ESCITALOPRAM
4570,Medicamentos,3563506010210,N06AB10,"CONCILIUM, SOLUCIÓN",2,ESCITALOPRAM,ESCITALOPRAM
4571,Medicamentos,3562306010207,C07AB07,"CONCOR, TABLETAS RECUBIERTAS 10MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4572,Medicamentos,3562306010207,C07AB07,"CONCOR, TABLETAS RECUBIERTAS 2.5MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4573,Medicamentos,3562306010207,C07AB07,"CONCOR, TABLETAS RECUBIERTAS 5MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4574,Medicamentos,3563506010210,N06AB10,"CONECT, COMPRIMIDOS RECUBIERTOS 10MG",2,ESCITALOPRAM,ESCITALOPRAM
4575,Medicamentos,3563506010210,N06AB10,"CONECT, COMPRIMIDOS RECUBIERTOS 20MG",2,ESCITALOPRAM,ESCITALOPRAM
4576,Medicamentos,3563403020405,M03BX05,CONRELAX,2,TIOCOLCHICÓSIDO,TIOCOLCHICOSIDO
4577,Medicamentos,3563403020405,M03BX05,CONRELAX 4MG,2,TIOCOLCHICÓSIDO,TIOCOLCHICOSIDO
4578,Medicamentos,3563403020405,M03BX05,CONRELAX FUERTE 8MG,2,TIOCOLCHICÓSIDO,TIOCOLCHICÓSIDO
4579,Medicamentos,3563401010255,M01AB55,CONRELAX PLUS,2,"DICLOFENACO, COMBINACIONES","DICLOFENACO POTASICO, TIOCOLCHICOSIDO"
4580,Medicamentos,3563401010255,M01AB55,CONRELAX PLUS SHOT,2,"DICLOFENACO, COMBINACIONES","DICLOFENACO POTASICO, TIOCOLCHICÓSIDO"
4581,Medicamentos,3562309010205,C10AB05,"CONTROLIP, CÁPSULAS DE LIBERACIÓN RETARDADA 250MG",2,FENOFIBRATO,FENOFIBRATO
4582,Medicamentos,3562308030001,C09CA01,CONVERTAL 50MG,2,LOSARTAN,LOSARTAN POTASICO
4583,Medicamentos,3562308030001,C09CA01,"CONVERTAL D, COMPRIMIDOS RECUBIERTOS",2,LOSARTAN,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4584,Medicamentos,3562308030001,C09CA01,"CONVERTAL D, COMPRIMIDOS RECUBIERTOS 100MG",2,LOSARTAN,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4585,Medicamentos,3562308030001,C09CA01,"CONVERTAL, COMPRIMIDOS RECUBIERTOS",2,LOSARTAN,LOSARTAN POTASICO
4586,Medicamentos,3562308030001,C09CA01,"CONVERTAL, COMPRIMIDOS RECUBIERTOS 100MG",2,LOSARTAN,LOSARTAN POTASICO
4587,Medicamentos,3562201000205,B01AB05,COPARINA,2,ENOXAPARINA,ENOXAPARINA SODICA.
4588,Medicamentos,3563204010204,J05AB04,"COPEGUS, COMPRIMIDOS RECUBIERTOS 200MG",2,RIBAVIRINA,RIBAVIRINA
4589,Medicamentos,3562308020102,C09BA02,"CO-RENITEC, TABLETAS 20MG/12.5MG",2,ENALAPRIL Y DIURÉTICOS,"ENALAPRIL MALEATO, HIDROCLOROTIAZIDA"
4590,Medicamentos,3562306010207,C07AB07,"CORENTEL H, COMPRIMIDOS RECUBIERTOS 10/6.25MG",2,BISOPROLOL,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA"
4591,Medicamentos,3562306010207,C07AB07,"CORENTEL H, COMPRIMIDOS RECUBIERTOS 5/6.25MG",2,BISOPROLOL,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA"
4592,Medicamentos,3562306010207,C07AB07,"CORENTEL, COMPRIMIDOS RECUBIERTOS 10MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4593,Medicamentos,3562306010207,C07AB07,"CORENTEL, COMPRIMIDOS RECUBIERTOS 5MG",2,BISOPROLOL,BISOPROLOL FUMARATO
4594,Medicamentos,3563705010254,R06AB54,"CORILÍN GOTAS PEDIÁTRICAS, SOLUCIÓN ORAL",2,"CLORFENAMINA, COMBINACIONES","PARACETAMOL, DEXCLORFENIRAMINA MALEATO"
4595,Medicamentos,3563502020351,N02BE51,CORISAN,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, CLORFENIRAMINA MALEATO, AMANTADINA CLORHIDRATO, FENILEFRINA CLORHIDRATO"
4596,Medicamentos,3563502020351,N02BE51,CORISAN NOCHE,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, CLORFENIRAMINA MALEATO, AMANTADINA CLORHIDRATO"
4597,Medicamentos,3563502020351,N02BE51,"CORISAN, CÁPSULAS",2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, CLORFENIRAMINA MALEATO, AMANTADINA CLORHIDRATO, CAFEÍNA ANHIDRA, FENILEFRINA CLORHIDRATO"
4598,Medicamentos,3563705010254,R06AB54,"CORISAN-N, GOTAS",2,"CLORFENAMINA, COMBINACIONES","CLORFENIRAMINA MALEATO, AMANTADINA CLORHIDRATO, PARACETAMOL"
4599,Medicamentos,3562308030006,C09CA06,COROPRES 16MG,2,CANDESARTÁN,CANDESARTAN CILEXETILO
4600,Medicamentos,3562308030006,C09CA06,COROPRES 8MG,2,CANDESARTÁN,CANDESARTAN CILEXETILO
4601,Medicamentos,3562308030006,C09CA06,"COROPRES H, COMPRIMIDOS 16MG/12.5MG",2,CANDESARTÁN,"CANDESARTAN CILEXETILO, HIDROCLOROTIAZIDA"
4602,Medicamentos,3562308030006,C09CA06,"COROPRES, COMPRIMIDOS 32MG",2,CANDESARTÁN,CANDESARTAN CILEXETILO
4603,Medicamentos,3562301030202,C01CE02,"COROTROPE, SOLUCIÓN INYECTABLE 10MG/10ML",2,MILRINONA,MILRINONA
4604,Medicamentos,3563003080101,G03HA01,"CORRECTIA CIPROTERONA ACETATO 2MG + ETINILESTRADIOL 0.035MG, TABLETAS RECUBIERTAS",2,CIPROTERONA,"CIPROTERONA ACETATO, ETINILESTRADIOL"
4605,Medicamentos,3562407010317,D07AC17,"CORTIFIL, CREMA 0.5MG/G",2,FLUTICASONA,FLUTICASONA PROPIONATO
4606,Medicamentos,3562407010102,D07AA02,"CORTIGEN, CREMA TÓPICA 0.25%",2,HIDROCORTISONA,HIDROCORTISONA
4607,Medicamentos,3562107050106,A07EA06,"CORTIMENT MMX, TABLETAS DE LIBERACIÓN PROLONGADA 9MG",2,BUDESONIDA,BUDESONIDA MICRONIZADA
4608,Medicamentos,3563801040451,S01ED51,"COSOMIDOL, SOLUCIÓN OFTÁLMICA",2,"TIMOLOL, COMBINACIONES","DORZOLAMIDA, TIMOLOL"
4609,Medicamentos,3563801040451,S01ED51,"COSOPT PF, SOLUCIÓN OFTÁLMICA ESTÉRIL",2,"TIMOLOL, COMBINACIONES","DORZOLAMIDA, TIMOLOL"
4610,Medicamentos,3563801040451,S01ED51,"COSOPT, SOLUCIÓN OFTÁLMICA 5ML",2,"TIMOLOL, COMBINACIONES","DORZOLAMIDA, TIMOLOL"
4611,Medicamentos,3562303010401,C03AX01,"CO-VALSAPRESS VALSARTÁN 160MG + HIDROCLOROTIAZIDA 12.5MG, TABLETAS RECUBIERTAS",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4612,Medicamentos,3562303010401,C03AX01,"CO-VALSAPRESS VALSARTÁN 160MG + HIDROCLOROTIAZIDA 25MG, TABLETAS RECUBIERTAS",2,"HIDROCLOROTIAZIDA, COMBINACIONES","VALSARTÁN, HIDROCLOROTIAZIDA"
4613,Medicamentos,3562303010401,C03AX01,COVALSAR-DENK 160/12.5MG,2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4614,Medicamentos,3562303010401,C03AX01,COVALSAR-DENK 320/12.5MG,2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
4615,Medicamentos,3562303010401,C03AX01,COVALSAR-DENK 80/12,2,"HIDROCLOROTIAZIDA, COMBINACIONES","5 MG,HIDROCLOROTIAZIDA, VALSARTAN"
4616,Medicamentos,3562308020204,C09BB04,COVERAM 10MG/10MG,2,PERINDOPRIL Y AMLODIPINA,"AMLODIPINO , PERINDOPRIL ARGININA"
4617,Medicamentos,3562308020204,C09BB04,COVERAM 10MG/5MG,2,PERINDOPRIL Y AMLODIPINA,"AMLODIPINO , PERINDOPRIL ARGININA"
4618,Medicamentos,3562308020204,C09BB04,COVERAM 5MG/10MG,2,PERINDOPRIL Y AMLODIPINA,"AMLODIPINO , PERINDOPRIL ARGININA"
4619,Medicamentos,3562308020204,C09BB04,COVERAM 5MG/5MG,2,PERINDOPRIL Y AMLODIPINA,"AMLODIPINO , PERINDOPRIL ARGININA"
4620,Medicamentos,3562308010004,C09AA04,"COVERSLY, COMPRIMIDOS 4MG",2,PERINDOPRIL,PERINDOPRIL TERT-BUTILAMINA
4621,Medicamentos,3562308010004,C09AA04,"COVERSLY, COMPRIMIDOS 8MG",2,PERINDOPRIL,
4622,Medicamentos,3562308010004,C09AA04,"COVERSYL, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 10MG",2,PERINDOPRIL,PERINDOPRIL ARGININA
4623,Medicamentos,3562308010004,C09AA04,"COVERSYL, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 5MG",2,PERINDOPRIL,PERINDOPRIL ARGININA
4624,Medicamentos,3562308040101,C09DA01,COZAAR H 50MG/12.5MG,2,LOSARTÁN Y DIURÉTICOS,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4625,Medicamentos,3562308030001,C09CA01,"COZAAR H FORTE, TABLETAS 100/25MG",2,LOSARTAN,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4626,Medicamentos,3562308030001,C09CA01,"COZAAR H FORTE, TABLETAS RECUBIERTAS 100/12.5MG",2,LOSARTAN,"LOSARTAN POTASICO, HIDROCLOROTIAZIDA"
4627,Medicamentos,3562308040206,C09DB06,"COZAAR XQ, COMPRIMIDOS RECUBIERTOS 5MG/100MG",2,LOSARTÁN Y AMLODIPINO,"AMLODIPINA, LOSARTAN POTASICO"
4628,Medicamentos,3562308040206,C09DB06,"COZAAR XQ, COMPRIMIDOS RECUBIERTOS 5MG/50MG",2,LOSARTÁN Y AMLODIPINO,"AMLODIPINA, LOSARTAN POTASICO"
4629,Medicamentos,3562308030001,C09CA01,"COZAAR, COMPRIMIDOS RECUBIERTOS 100MG",2,LOSARTAN,LOSARTAN POTASICO
4630,Medicamentos,3562308030001,C09CA01,"COZAAR, TABLETAS RECUBIERTAS 50MG",2,LOSARTAN,LOSARTAN POTASICO
4631,Medicamentos,3562402010200,D02AB00,CREMA ALBA PEDIATRIC CON LANOLINA DRA. FIELD,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
4632,Medicamentos,3562404010204,D04AB04,CREMA ANTIALERGICA LACOFA,2,BENZOCAÍNA,"BENZOCAINA, ALCANFOR, OXIDO DE ZINC, CALAMINA PREPARADA , DIFENHIDRAMINA"
4633,Medicamentos,3562402010200,D02AB00,CREMA BEBE ANCLA,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
4634,Medicamentos,3562407010301,D07AC01,CREMA DE VALERATO DE BETAMETASONA FB,2,BETAMETASONA,BETAMETASONA VALERATO
4635,Medicamentos,3562402010200,D02AB00,CREMA PAÑALITO,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
4636,Medicamentos,3562402010200,D02AB00,CREMA PAÑALITO FORMULA EXTRA CAPA,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
4637,Medicamentos,3562402010200,D02AB00,CREMA YUPPI,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
4638,Medicamentos,3562407010301,D07AC01,"CREMIRIT BETAMETASONA, CREMA DÉRMICA 0.05%",2,BETAMETASONA,BETAMETASONA DIPROPIONATO .
4639,Medicamentos,3562411000611,D11AX11,"CREMOQUINONA, CREMA TÓPICA 4%",2,HIDROQUINONA,HIDROQUINONA
4640,Medicamentos,3562109000102,A09AA02,"CREON 10.000 (PANCREATINA), CÁPSULAS 150MG",2,"MULTIENZIMAS (LIPASA, PROTEASA, ENTRE OTRAS)",PANCREATINA
4641,Medicamentos,3562309010107,C10AA07,"CRESADEX ROSUVASTATINA, COMPRIMIDOS RECUBIERTOS 10MG",2,ROSUVASTATINA,ROSUVASTATINA
4642,Medicamentos,3562309010107,C10AA07,"CRESADEX ROSUVASTATINA, COMPRIMIDOS RECUBIERTOS 20MG",2,ROSUVASTATINA,ROSUVASTATINA
4643,Medicamentos,3562309010107,C10AA07,"CRESTOR, TABLETAS RECUBIERTAS 10MG",2,ROSUVASTATINA,ROSUVASTATINA CALCICA
4644,Medicamentos,3562309010107,C10AA07,"CRESTOR, TABLETAS RECUBIERTAS 10MG",2,ROSUVASTATINA,ROSUVASTATINA
4645,Medicamentos,3562309010107,C10AA07,"CRESTOR, TABLETAS RECUBIERTAS 20MG",2,ROSUVASTATINA,ROSUVASTATINA CALCICA
4646,Medicamentos,3562309010107,C10AA07,"CRESTOR, TABLETAS RECUBIERTAS 40MG",2,ROSUVASTATINA,ROSUVASTATINA CALCICA
4647,Medicamentos,3562309010107,C10AA07,"CRESTOR, TABLETAS RECUBIERTAS 5MG",2,ROSUVASTATINA,ROSUVASTATINA CALCICA
4648,Medicamentos,3563003040104,G03DA04,CRINONE 8% PROGESTERONA GEL 90MG POR DOSIS,2,PROGESTERONA,PROGESTERONA MICRONIZADA
4649,Medicamentos,3563801100120,S01XA20,"CRISTALEYE (HIDROXIPROPILMETILCELULOSA), SOLUCIÓN OFTÁLMICA 0.3%",2,LÁGRIMAS ARTIFICIALES,
4650,Medicamentos,3563801100120,S01XA20,"CRISTALEYE (HIDROXIPROPILMETILCELULOSA), SOLUCIÓN OFTÁLMICA 0.3%",2,LÁGRIMAS ARTIFICIALES,HIDROXIPROPILMETILCELULOSA
4651,Medicamentos,3563801100120,S01XA20,"CRISTALTEARS, SOLUCIÓN OFTÁLMICA ESTÉRIL",2,LÁGRIMAS ARTIFICIALES,CARBOXIMETILCELULOSA SODICA
4652,Medicamentos,3563801100120,S01XA20,"CRISTALTEARS, SOLUCIÓN OFTÁLMICA ESTÉRIL 1%",2,LÁGRIMAS ARTIFICIALES,CARBOXIMETILCELULOSA SODICA
4653,Medicamentos,3562203020151,B03BA51,"CROMATONBIC FERRO, AMPOLLAS LIOFILIZADA Y AMPOLLA DE SOLVENTE",2,"CIANOCOBALAMINA, COMBINACIONES","CIANOCOBALAMINA, FERRICITRATO AMONIACAL"
4654,Medicamentos,3562203020151,B03BA51,"CROMATONBIC FERRO, AMPOLLAS LIOFILIZADAS Y AMPOLLAS DE SOLVENTES (ADULTOS)",2,"CIANOCOBALAMINA, COMBINACIONES","CIANOCOBALAMINA, FERRICITRATO AMONIACAL, FOLINATO CALCICO (DCI)"
